id,source,title,url,price,city,postal_code,listing_type,property_type,rooms,surface,agency_or_private,description,scraped_at,_fingerprint
474627d96afacb29779c59527a387ecf6474736a,leboncoin,Studio 1 rooms 138m2 in Paris,,1871.0,Paris,75000,rent,studio,1.0,138.0,agency,,2025-09-12 09:52:03,efa7c25f1ff2c4e4da0e4cb729120784fd1a15fe
da234477a76e437cfe998196ef0afdb08dffcb6f,leboncoin,Apartment 3 rooms 119m2 in Toulouse,,1143944.0,Toulouse,31000,sale,apartment,3.0,119.0,agency,,2025-09-12 09:52:03,a268f2283de918f40fcfb7256ed0546a86b56971
150b2acb9e39178d8abfcddf19e5d1fc746cd5d9,leboncoin,Studio 4 rooms 44m2 in Lille,,241291.0,Lille,59000,sale,studio,4.0,44.0,agency,,2025-09-12 09:52:03,e93bc28eaa5e196a0340a861ac6938c51b4d0eb3
0f269d82282e56b722e1c4d25421511f4e872051,leboncoin,Studio 1 rooms 86m2 in Marseille,,1075.0,Marseille,13000,rent,studio,1.0,86.0,agency,,2025-09-12 09:52:03,d73c88decff94516a00ee8ca9b16cc2660818a26
ed8c9ebf6cb905fbdfe64b7e2ee94e0c4e6eae5b,leboncoin,Studio 5 rooms 88m2 in Paris,,1487.0,Paris,75000,rent,studio,5.0,88.0,agency,,2025-09-12 09:52:03,20656a9414422776015146b5baba791e54e6c534
87a00c56142d093b6d54af4b583ed87a03210331,leboncoin,Studio 2 rooms 97m2 in Lille,,2506.0,Lille,59000,rent,studio,2.0,97.0,agency,,2025-09-12 09:52:03,67431ba6b209c8ef5e19b93ddc5f50176ae50ae0
fd89c573cd558a12a512266ee46325232a246150,leboncoin,House 3 rooms 71m2 in Bordeaux,,2764.0,Bordeaux,33000,rent,house,3.0,71.0,agency,,2025-09-12 09:52:03,e188b4947695f84529225b3369876e72205648e9
63968de6e8b604fc23ebddd5077df565991bd397,leboncoin,Studio 2 rooms 42m2 in Paris,,1190.0,Paris,,rent,studio,2.0,42.0,private,,2025-09-12 10:01:50,a41ae9bab7e8ff670bf787570bcf9d1883bd289b
06280388c785c5424d9f9e0f2bafd710ace1125c,leboncoin,Studio 3 rooms 42m2 in Bordeaux,,1200.0,Bordeaux,33000,sale,studio,3.0,,agency,,2025-09-12 10:01:50,e2e1578e36427d8b280b4f7b4619592cfcb01246
6bc0e141f9ce4c5109f6be85883cc2d54851c2a0,leboncoin,House 4 rooms 68m2 in Toulouse,,1190.0,Toulouse,,rent,house,4.0,68.0,agency,,2025-09-12 10:01:50,b8189c484402145cf13c7afa5de281f8bf3a2058
fab43738d59fd9659224f9cd3742a509c29281a9,leboncoin,,,184990.0,Paris,75000,sale,house,4.0,90.0,private,,2025-09-12 10:01:50,2ca6b395c895b92b438af5a00de2c7d027644877
2cfee787de38890c406f4551ee6de43d69214f70,leboncoin,,,184990.0,Lille,59000,sale,studio,4.0,55.0,agency,,2025-09-12 10:01:50,7b2879c2a7c4e71afb73c17743b54aaa30c280ad
7b54d64b3a7170d8e1e408bab61721eec77b51cf,leboncoin,Studio 1 rooms 42m2 in Bordeaux,,184990.0,Bordeaux,33000,rent,studio,,42.0,agency,,2025-09-12 10:20:33,8d06ab8ede73395168af4c902cbbd5a7d1f38593
9c3c4339b703b51829d12c9c77bbf602ca4d12d3,leboncoin,Studio 3 rooms 42m2 in Lille,,319990.0,Lille,,sale,studio,3.0,42.0,private,,2025-09-12 10:20:33,96561bed68063befb9ba2196dab19523867127cb
948ed40dea43bd3faa495f22ba51068552940cd5,leboncoin,Apartment 4 rooms 68m2 in Bordeaux,,,Bordeaux,33000,sale,apartment,4.0,68.0,agency,,2025-09-12 10:20:33,5f3ecd5f152814a1527a142cc95767d7da320230
3661699a6e62ebfcbc7d3746b58beeaed0fe54cd,leboncoin,Apartment 2 rooms 55m2 in Marseille,,320010.0,Marseille,,sale,apartment,2.0,55.0,agency,,2025-09-12 10:20:33,4c1ee2eaead2b2f202cdec07859c762ee5669be4
f16d97f043d625319a188f860fe7b7dc2a66c4d6,leboncoin,House 3 rooms 42m2 in Lyon,,940.0,Lyon,69000,rent,house,,42.0,agency,,2025-09-12 10:20:33,ac9b95872464bf31f9176cf23d8c27e63b0d44c7
ca67c6979b96bdff16eb9e13248b50e52cb82d70,leboncoin,Studio 3 rooms 68m2 in Toulouse,,900.0,Toulouse,31000,rent,studio,3.0,,agency,,2025-09-12 10:20:33,b7cb8def8c42ee7d4383110c309125b4343a66b0
